id;CFR;MONTH;Gear;VL;harbour;fishday;avg_depth;GVL_sum
3819;boat_80;August;OTB;VL1824;PORTO SANTO STEFANO;16;1,08011E+14;8,38879E+14
3819;boat_80;September;OTB;VL1824;PORTO SANTO STEFANO;14;1,08011E+14;9,01585E+13
3819;boat_80;February;OTB;VL1824;PORTO SANTO STEFANO;12;1,08011E+14;1,84447E+14
3819;boat_80;July;OTB;VL1824;PORTO SANTO STEFANO;16;1,08011E+14;2,84274E+14
3819;boat_84;March;OTB;VL1824;PORTO SANTO STEFANO;10;1,08011E+14;2,02999E+14
3819;boat_84;April;OTB;VL1824;PORTO SANTO STEFANO;13;1,08011E+14;2,96592E+14
3819;boat_84;August;OTB;VL1824;PORTO SANTO STEFANO;13;1,08011E+14;8,30953E+14
3819;boat_84;September;OTB;VL1824;PORTO SANTO STEFANO;10;1,08011E+14;0
3819;boat_84;July;OTB;VL1824;PORTO SANTO STEFANO;12;1,08011E+14;3,38973E+14
3819;boat_84;December;OTB;VL1824;PORTO SANTO STEFANO;10;1,08011E+14;3,97468E+14
3819;boat_84;November;OTB;VL1824;PORTO SANTO STEFANO;11;1,08011E+14;2,65444E+14
3819;boat_84;May;OTB;VL1824;PORTO SANTO STEFANO;14;1,08011E+14;7,67271E+14
3819;boat_96;January;OTB;VL1824;PORTO SANTO STEFANO;12;1,08011E+14;1,12784E+14
3819;boat_96;March;OTB;VL1824;PORTO SANTO STEFANO;10;1,08011E+14;2,534E+13
3819;boat_96;May;OTB;VL1824;PORTO SANTO STEFANO;12;1,08011E+14;4,09017E+14
3819;boat_96;September;OTB;VL1824;PORTO SANTO STEFANO;11;1,08011E+14;3,44078E+14
3819;boat_96;August;OTB;VL1824;PORTO SANTO STEFANO;12;1,08011E+14;3,58384E+14
3819;boat_96;April;OTB;VL1824;PORTO SANTO STEFANO;7;1,08011E+14;1,18567E+14
3819;boat_96;July;OTB;VL1824;PORTO SANTO STEFANO;13;1,08011E+14;1,50177E+14
3819;boat_96;December;OTB;VL1824;PORTO SANTO STEFANO;12;1,08011E+14;1,14749E+14
3819;boat_96;February;OTB;VL1824;PORTO SANTO STEFANO;10;1,08011E+14;2,80538E+14
3819;boat_96;June;OTB;VL1824;PORTO SANTO STEFANO;9;1,08011E+14;2,10176E+13
3819;boat_96;November;OTB;VL1824;PORTO SANTO STEFANO;11;1,08011E+14;3,09244E+14
3820;boat_1;January;OTB;VL1824;PORTO SANTO STEFANO;9;1,18046E+14;1,10255E+14
3820;boat_1;December;OTB;VL1824;PORTO SANTO STEFANO;9;1,18046E+14;2,26562E+13
3820;boat_1;February;OTB;VL1824;PORTO SANTO STEFANO;7;1,18046E+14;1,08969E+14
3820;boat_1;July;OTB;VL1824;PORTO SANTO STEFANO;12;1,18046E+14;3,79769E+14
3820;boat_1;August;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;0
3820;boat_1;June;OTB;VL1824;PORTO SANTO STEFANO;9;1,18046E+14;7,89267E+14
3820;boat_1;March;OTB;VL1824;PORTO SANTO STEFANO;5;1,18046E+14;5,28953E+14
3820;boat_114;December;OTB;VL1218;CASTIGLIONE DELLA PESCAIA;9;1,18046E+14;1,15808E+14
3820;boat_141;December;OTB;VL1824;PORTO SANTO STEFANO;9;1,18046E+14;5,0115E+14
3820;boat_141;January;OTB;VL1824;PORTO SANTO STEFANO;6;1,18046E+14;3,54433E+14
3820;boat_141;February;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;5,62894E+14
3820;boat_141;August;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;0
3820;boat_141;July;OTB;VL1824;PORTO SANTO STEFANO;9;1,18046E+14;7,69851E+14
3820;boat_146;January;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;5,29052E+14
3820;boat_146;December;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;5,40775E+14
3820;boat_146;September;OTB;VL1824;PORTO SANTO STEFANO;9;1,18046E+14;0
3820;boat_146;July;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;6,03213E+14
3820;boat_146;February;OTB;VL1824;PORTO SANTO STEFANO;6;1,18046E+14;1,2013E+14
3820;boat_146;March;OTB;VL1824;PORTO SANTO STEFANO;11;1,18046E+14;5,49819E+14
3820;boat_147;December;OTB;VL1824;PORTO ERCOLE;9;1,18046E+14;9,11357E+14
3820;boat_148;January;OTB;VL1824;PORTO SANTO STEFANO;11;1,18046E+14;9,07085E+14
3820;boat_148;December;OTB;VL1824;PORTO SANTO STEFANO;7;1,18046E+14;9,72075E+14
3820;boat_148;June;OTB;VL1824;PORTO SANTO STEFANO;6;1,18046E+14;3,82754E+14
3820;boat_148;February;OTB;VL1824;PORTO SANTO STEFANO;5;1,18046E+14;2,33196E+14
3820;boat_148;July;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;4,97797E+14
3820;boat_148;March;OTB;VL1824;PORTO SANTO STEFANO;7;1,18046E+14;4,53734E+14
3820;boat_21;December;OTB;VL1824;PORTO SANTO STEFANO;10;1,18046E+14;6,69852E+14
3820;boat_21;January;OTB;VL1824;PORTO SANTO STEFANO;5;1,18046E+14;5,87991E+14
3820;boat_21;June;OTB;VL1824;PORTO SANTO STEFANO;6;1,18046E+14;2,99589E+14
3820;boat_21;August;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;0
3820;boat_21;March;OTB;VL1824;PORTO SANTO STEFANO;6;1,18046E+14;4,61499E+14
3820;boat_21;July;OTB;VL1824;PORTO SANTO STEFANO;6;1,18046E+14;1,81002E+13
3820;boat_22;January;OTB;VL1824;PORTO SANTO STEFANO;14;1,18046E+14;5,95265E+14
3820;boat_22;December;OTB;VL1824;PORTO SANTO STEFANO;15;1,18046E+14;4,70107E+14
3820;boat_22;September;OTB;VL1824;PORTO SANTO STEFANO;14;1,18046E+14;0
3820;boat_22;February;OTB;VL1824;PORTO SANTO STEFANO;11;1,18046E+14;9,21745E+14
3820;boat_22;June;OTB;VL1824;PORTO SANTO STEFANO;10;1,18046E+14;2,35091E+14
3820;boat_22;July;OTB;VL1824;PORTO SANTO STEFANO;13;1,18046E+14;2,78069E+14
3820;boat_23;February;OTB;VL1824;PORTO SANTO STEFANO;;1,18046E+14;1,33425E+14
3820;boat_26;June;OTB;VL1824;PORTO ERCOLE;11;1,18046E+14;2,02336E+14
3820;boat_27;December;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;3,9249E+14
3820;boat_27;July;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;1,16839E+14
3820;boat_27;August;OTB;VL1824;PORTO SANTO STEFANO;7;1,18046E+14;0
3820;boat_27;June;OTB;VL1824;PORTO SANTO STEFANO;6;1,18046E+14;5,49821E+14
3820;boat_27;February;OTB;VL1824;PORTO SANTO STEFANO;5;1,18046E+14;6,88899E+14
3820;boat_27;April;OTB;VL1824;PORTO SANTO STEFANO;7;1,18046E+14;2,09577E+14
3820;boat_31;December;OTB;VL1218;PORTO SANTO STEFANO;14;1,18046E+14;1,23548E+14
3820;boat_38;December;OTB;VL1218;CASTIGLIONE DELLA PESCAIA;14;1,18046E+14;3,93772E+14
3820;boat_43;December;OTB;VL1218;PORTO SANTO STEFANO;12;1,18046E+14;5,54084E+14
3820;boat_44;August;OTB;VL1824;PORTO SANTO STEFANO;12;1,18046E+14;0
3820;boat_45;July;OTB;VL1824;PORTO SANTO STEFANO;16;1,18046E+14;1,47621E+14
3820;boat_45;January;OTB;VL1824;PORTO SANTO STEFANO;10;1,18046E+14;6,51053E+14
3820;boat_45;December;OTB;VL1824;PORTO SANTO STEFANO;11;1,18046E+14;5,48103E+14
3820;boat_45;June;OTB;VL1824;PORTO SANTO STEFANO;15;1,18046E+14;3,89466E+14
3820;boat_45;February;OTB;VL1824;PORTO SANTO STEFANO;11;1,18046E+14;3,95058E+14
3820;boat_45;March;OTB;VL1824;PORTO SANTO STEFANO;13;1,18046E+14;1,93682E+14
3820;boat_48;July;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;1,82899E+14
3820;boat_48;January;OTB;VL1824;PORTO SANTO STEFANO;10;1,18046E+14;3,4103E+14
3820;boat_48;December;OTB;VL1824;PORTO SANTO STEFANO;9;1,18046E+14;2,15852E+14
3820;boat_48;September;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;0
3820;boat_48;June;OTB;VL1824;PORTO SANTO STEFANO;6;1,18046E+14;3,14391E+14
3820;boat_48;February;OTB;VL1824;PORTO SANTO STEFANO;7;1,18046E+14;1,06027E+14
3820;boat_48;August;OTB;VL1824;PORTO SANTO STEFANO;11;1,18046E+14;0
3820;boat_48;March;OTB;VL1824;PORTO SANTO STEFANO;9;1,18046E+14;4,86491E+14
3820;boat_48;April;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;1,13937E+14
3820;boat_50;July;OTB;VL1824;CASTIGLIONE DELLA PESCAIA;7;1,18046E+14;2,48672E+14
3820;boat_50;January;OTB;VL1824;CASTIGLIONE DELLA PESCAIA;7;1,18046E+14;1,98679E+14
3820;boat_50;December;OTB;VL1824;CASTIGLIONE DELLA PESCAIA;6;1,18046E+14;4,10876E+14
3820;boat_50;September;OTB;VL1824;CASTIGLIONE DELLA PESCAIA;7;1,18046E+14;0
3820;boat_50;June;OTB;VL1824;CASTIGLIONE DELLA PESCAIA;9;1,18046E+14;2,75784E+14
3820;boat_50;February;OTB;VL1824;CASTIGLIONE DELLA PESCAIA;6;1,18046E+14;3,26363E+13
3820;boat_50;August;OTB;VL1824;CASTIGLIONE DELLA PESCAIA;5;1,18046E+14;0
3820;boat_50;March;OTB;VL1824;CASTIGLIONE DELLA PESCAIA;6;1,18046E+14;1,48713E+14
3820;boat_50;April;OTB;VL1824;CASTIGLIONE DELLA PESCAIA;9;1,18046E+14;1,04487E+14
3820;boat_75;December;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;5,18623E+14
3820;boat_75;February;OTB;VL1824;PORTO SANTO STEFANO;9;1,18046E+14;7,10005E+14
3820;boat_75;July;OTB;VL1824;PORTO SANTO STEFANO;7;1,18046E+14;2,1928E+14
3820;boat_75;August;OTB;VL1824;PORTO SANTO STEFANO;8;1,18046E+14;0
3820;boat_80;January;OTB;VL1824;PORTO SANTO STEFANO;10;1,18046E+14;4,62994E+14
3820;boat_80;December;OTB;VL1824;PORTO SANTO STEFANO;14;1,18046E+14;4,60106E+14
3820;boat_80;September;OTB;VL1824;PORTO SANTO STEFANO;14;1,18046E+14;0
3820;boat_80;February;OTB;VL1824;PORTO SANTO STEFANO;12;1,18046E+14;1,26399E+14
3820;boat_80;July;OTB;VL1824;PORTO SANTO STEFANO;16;1,18046E+14;1,27252E+14
3820;boat_80;August;OTB;VL1824;PORTO SANTO STEFANO;16;1,18046E+14;0
3820;boat_80;June;OTB;VL1824;PORTO SANTO STEFANO;9;1,18046E+14;2,2447E+14
3820;boat_84;July;OTB;VL1824;PORTO SANTO STEFANO;12;1,18046E+14;3,74597E+14
3820;boat_84;January;OTB;VL1824;PORTO SANTO STEFANO;14;1,18046E+14;1,30076E+14
3820;boat_84;December;OTB;VL1824;PORTO SANTO STEFANO;10;1,18046E+14;3,22899E+14
3820;boat_84;June;OTB;VL1824;PORTO SANTO STEFANO;13;1,18046E+14;6,64913E+14
3820;boat_84;April;OTB;VL1824;PORTO SANTO STEFANO;13;1,18046E+14;1,26723E+14
3820;boat_96;January;OTB;VL1824;PORTO SANTO STEFANO;12;1,18046E+14;9,56666E+14
3820;boat_96;December;OTB;VL1824;PORTO SANTO STEFANO;12;1,18046E+14;1,11607E+14
3820;boat_96;September;OTB;VL1824;PORTO SANTO STEFANO;11;1,18046E+14;0
3820;boat_96;February;OTB;VL1824;PORTO SANTO STEFANO;10;1,18046E+14;1,35517E+14
3820;boat_96;July;OTB;VL1824;PORTO SANTO STEFANO;13;1,18046E+14;1,86303E+13
3820;boat_96;June;OTB;VL1824;PORTO SANTO STEFANO;9;1,18046E+14;2,58986E+13
3820;boat_96;March;OTB;VL1824;PORTO SANTO STEFANO;10;1,18046E+14;1,04141E+14
3821;boat_1;February;OTB;VL1824;PORTO SANTO STEFANO;7;1,32228E+14;2,45936E+14
3821;boat_1;December;OTB;VL1824;PORTO SANTO STEFANO;9;1,32228E+14;2,89057E+14
3821;boat_1;January;OTB;VL1824;PORTO SANTO STEFANO;9;1,32228E+14;2,75934E+14
3821;boat_1;May;OTB;VL1824;PORTO SANTO STEFANO;8;1,32228E+14;8,24655E+14
3821;boat_1;November;OTB;VL1824;PORTO SANTO STEFANO;8;1,32228E+14;8,70516E+14
3821;boat_141;March;OTB;VL1824;PORTO SANTO STEFANO;6;1,32228E+14;6,15335E+14
3821;boat_141;February;OTB;VL1824;PORTO SANTO STEFANO;8;1,32228E+14;1,02336E+14
3821;boat_141;December;OTB;VL1824;PORTO SANTO STEFANO;9;1,32228E+14;4,87833E+14
3821;boat_141;June;OTB;VL1824;PORTO SANTO STEFANO;7;1,32228E+14;5,31746E+13
3821;boat_141;January;OTB;VL1824;PORTO SANTO STEFANO;6;1,32228E+14;1,25567E+14
3821;boat_141;September;OTB;VL1824;PORTO SANTO STEFANO;9;1,32228E+14;5,36439E+14
3821;boat_141;May;OTB;VL1824;PORTO SANTO STEFANO;7;1,32228E+14;8,67401E+14
3821;boat_141;November;OTB;VL1824;PORTO SANTO STEFANO;8;1,32228E+14;9,15639E+14
3821;boat_146;March;OTB;VL1824;PORTO SANTO STEFANO;11;1,32228E+14;1,01348E+14
3821;boat_146;February;OTB;VL1824;PORTO SANTO STEFANO;6;1,32228E+14;2,55638E+14
3821;boat_146;January;OTB;VL1824;PORTO SANTO STEFANO;8;1,32228E+14;3,50655E+14
3821;boat_146;December;OTB;VL1824;PORTO SANTO STEFANO;8;1,32228E+14;1,92344E+14
3821;boat_146;September;OTB;VL1824;PORTO SANTO STEFANO;9;1,32228E+14;1,14416E+14
3821;boat_147;January;OTB;VL1824;PORTO ERCOLE;6;1,32228E+14;1,65426E+14
3821;boat_148;March;OTB;VL1824;PORTO SANTO STEFANO;7;1,32228E+14;8,36368E+14
3821;boat_148;February;OTB;VL1824;PORTO SANTO STEFANO;5;1,32228E+14;6,67662E+14
3821;boat_148;December;OTB;VL1824;PORTO SANTO STEFANO;7;1,32228E+14;6,54632E+14
3821;boat_148;January;OTB;VL1824;PORTO SANTO STEFANO;11;1,32228E+14;5,31034E+14
3821;boat_21;December;OTB;VL1824;PORTO SANTO STEFANO;10;1,32228E+14;6,20754E+14
3821;boat_21;January;OTB;VL1824;PORTO SANTO STEFANO;5;1,32228E+14;1,84634E+14
3821;boat_21;July;OTB;VL1824;PORTO SANTO STEFANO;6;1,32228E+14;4,04522E+14
3821;boat_21;September;OTB;VL1824;PORTO SANTO STEFANO;6;1,32228E+14;1,11242E+14
3821;boat_21;May;OTB;VL1824;PORTO SANTO STEFANO;5;1,32228E+14;7,19492E+14
3821;boat_21;November;OTB;VL1824;PORTO SANTO STEFANO;9;1,32228E+14;3,79753E+14
3821;boat_22;December;OTB;VL1824;PORTO SANTO STEFANO;15;1,32228E+14;2,73266E+14
3821;boat_22;July;OTB;VL1824;PORTO SANTO STEFANO;13;1,32228E+14;2,45655E+14
3821;boat_22;June;OTB;VL1824;PORTO SANTO STEFANO;10;1,32228E+14;4,5174E+14
3821;boat_22;January;OTB;VL1824;PORTO SANTO STEFANO;14;1,32228E+14;9,35091E+14
3821;boat_22;February;OTB;VL1824;PORTO SANTO STEFANO;11;1,32228E+14;2,16286E+13
3821;boat_22;September;OTB;VL1824;PORTO SANTO STEFANO;14;1,32228E+14;1,13932E+14
3821;boat_22;May;OTB;VL1824;PORTO SANTO STEFANO;14;1,32228E+14;1,10534E+12
3821;boat_23;January;OTB;VL1824;PORTO SANTO STEFANO;;1,32228E+14;2,88601E+14
3821;boat_23;December;OTB;VL1824;PORTO SANTO STEFANO;;1,32228E+14;9,15187E+14
3821;boat_23;November;OTB;VL1824;PORTO SANTO STEFANO;;1,32228E+14;4,40399E+14
3821;boat_25;December;OTB;VL2440;PORTO SANTO STEFANO;7;1,32228E+14;4,04712E+14
3821;boat_26;June;OTB;VL1824;PORTO ERCOLE;11;1,32228E+14;5,24557E+14
3821;boat_27;December;OTB;VL1824;PORTO SANTO STEFANO;8;1,32228E+14;1,62122E+13
3821;boat_27;January;OTB;VL1824;PORTO SANTO STEFANO;5;1,32228E+14;4,69437E+13
3821;boat_27;July;OTB;VL1824;PORTO SANTO STEFANO;8;1,32228E+14;1,30729E+14
3821;boat_27;February;OTB;VL1824;PORTO SANTO STEFANO;5;1,32228E+14;2,04739E+14
3821;boat_45;March;OTB;VL1824;PORTO SANTO STEFANO;13;1,32228E+14;9,73676E+14
3821;boat_45;December;OTB;VL1824;PORTO SANTO STEFANO;11;1,32228E+14;1,44252E+14
3821;boat_45;July;OTB;VL1824;PORTO SANTO STEFANO;16;1,32228E+14;4,00654E+13
3821;boat_45;June;OTB;VL1824;PORTO SANTO STEFANO;15;1,32228E+14;5,04845E+14
3821;boat_45;January;OTB;VL1824;PORTO SANTO STEFANO;10;1,32228E+14;1,64897E+14
3821;boat_48;March;OTB;VL1824;PORTO SANTO STEFANO;9;1,32228E+14;1,34512E+14
3821;boat_48;February;OTB;VL1824;PORTO SANTO STEFANO;7;1,32228E+14;3,81762E+14
3821;boat_48;December;OTB;VL1824;PORTO SANTO STEFANO;9;1,32228E+14;4,36898E+14
3821;boat_48;June;OTB;VL1824;PORTO SANTO STEFANO;6;1,32228E+14;9,29917E+14
3821;boat_48;January;OTB;VL1824;PORTO SANTO STEFANO;10;1,32228E+14;1,50762E+14
3821;boat_48;July;OTB;VL1824;PORTO SANTO STEFANO;8;1,32228E+14;1,42143E+14
3821;boat_48;September;OTB;VL1824;PORTO SANTO STEFANO;8;1,32228E+14;1,17266E+14
3821;boat_48;May;OTB;VL1824;PORTO SANTO STEFANO;9;1,32228E+14;7,58455E+14
3821;boat_48;November;OTB;VL1824;PORTO SANTO STEFANO;9;1,32228E+14;8,00635E+14
3821;boat_50;March;OTB;VL1824;CASTIGLIONE DELLA PESCAIA;6;1,32228E+14;9,13744E+14
3821;boat_50;February;OTB;VL1824;CASTIGLIONE DELLA PESCAIA;6;1,32228E+14;1,59148E+14
3821;boat_50;December;OTB;VL1824;CASTIGLIONE DELLA PESCAIA;6;1,32228E+14;1,18305E+14
3821;boat_50;January;OTB;VL1824;CASTIGLIONE DELLA PESCAIA;7;1,32228E+14;5,56258E+14
3821;boat_50;July;OTB;VL1824;CASTIGLIONE DELLA PESCAIA;7;1,32228E+14;3,62092E+14
3821;boat_7;December;OTB;VL2440;PORTO SANTO STEFANO;8;1,32228E+14;5,64911E+14
3821;boat_70;December;OTB;VL2440;PORTO SANTO STEFANO;12;1,32228E+14;2,89597E+14
3821;boat_75;February;OTB;VL1824;PORTO SANTO STEFANO;9;1,32228E+14;3,98098E+14
3821;boat_75;December;OTB;VL1824;PORTO SANTO STEFANO;8;1,32228E+14;2,37945E+14
3821;boat_75;July;OTB;VL1824;PORTO SANTO STEFANO;7;1,32228E+14;1,64163E+13
3821;boat_75;June;OTB;VL1824;PORTO SANTO STEFANO;6;1,32228E+14;5,17136E+14
3821;boat_75;January;OTB;VL1824;PORTO SANTO STEFANO;12;1,32228E+14;1,65724E+14
3821;boat_80;February;OTB;VL1824;PORTO SANTO STEFANO;12;1,32228E+14;2,16476E+14
3821;boat_80;December;OTB;VL1824;PORTO SANTO STEFANO;14;1,32228E+14;2,15851E+14
3821;boat_80;July;OTB;VL1824;PORTO SANTO STEFANO;16;1,32228E+14;9,91505E+14
3821;boat_80;June;OTB;VL1824;PORTO SANTO STEFANO;9;1,32228E+14;6,03866E+14
3821;boat_80;January;OTB;VL1824;PORTO SANTO STEFANO;10;1,32228E+14;1,36907E+14
3821;boat_80;September;OTB;VL1824;PORTO SANTO STEFANO;14;1,32228E+14;2,33314E+14
3821;boat_80;November;OTB;VL1824;PORTO SANTO STEFANO;12;1,32228E+14;3,71367E+14
3821;boat_84;February;OTB;VL1824;PORTO SANTO STEFANO;12;1,32228E+14;1,59239E+14
3821;boat_84;December;OTB;VL1824;PORTO SANTO STEFANO;10;1,32228E+14;3,27479E+14
3821;boat_84;June;OTB;VL1824;PORTO SANTO STEFANO;13;1,32228E+14;5,17136E+14
3821;boat_84;January;OTB;VL1824;PORTO SANTO STEFANO;14;1,32228E+14;1,30888E+13
3821;boat_84;May;OTB;VL1824;PORTO SANTO STEFANO;14;1,32228E+14;5,90498E+14
3821;boat_84;November;OTB;VL1824;PORTO SANTO STEFANO;11;1,32228E+14;3,33931E+14
3821;boat_87;December;OTB;VL1824;ANZIO;15;1,32228E+14;1,22746E+14
3821;boat_96;February;OTB;VL1824;PORTO SANTO STEFANO;10;1,32228E+14;4,8037E+14
3821;boat_96;December;OTB;VL1824;PORTO SANTO STEFANO;12;1,32228E+14;2,93252E+13
3821;boat_96;July;OTB;VL1824;PORTO SANTO STEFANO;13;1,32228E+14;3,94949E+14
3821;boat_96;June;OTB;VL1824;PORTO SANTO STEFANO;9;1,32228E+14;4,97656E+14
3821;boat_96;January;OTB;VL1824;PORTO SANTO STEFANO;12;1,32228E+14;1,05803E+14
3821;boat_96;September;OTB;VL1824;PORTO SANTO STEFANO;11;1,32228E+14;6,72974E+14
3822;boat_1;February;OTB;VL1824;PORTO SANTO STEFANO;7;1,49924E+14;2,83336E+14
3822;boat_1;March;OTB;VL1824;PORTO SANTO STEFANO;5;1,49924E+14;4,25686E+14
3822;boat_1;January;OTB;VL1824;PORTO SANTO STEFANO;9;1,49924E+14;1,27691E+14
3822;boat_1;July;OTB;VL1824;PORTO SANTO STEFANO;12;1,49924E+14;3,37797E+14
3822;boat_1;December;OTB;VL1824;PORTO SANTO STEFANO;9;1,49924E+14;1,65418E+14
3822;boat_1;June;OTB;VL1824;PORTO SANTO STEFANO;9;1,49924E+14;1,32407E+14
3822;boat_141;February;OTB;VL1824;PORTO SANTO STEFANO;8;1,49924E+14;3,79016E+14
3822;boat_141;January;OTB;VL1824;PORTO SANTO STEFANO;6;1,49924E+14;1,0943E+14
3822;boat_141;March;OTB;VL1824;PORTO SANTO STEFANO;6;1,49924E+14;1,44643E+14
3822;boat_141;December;OTB;VL1824;PORTO SANTO STEFANO;9;1,49924E+14;1,22097E+14
3822;boat_141;July;OTB;VL1824;PORTO SANTO STEFANO;9;1,49924E+14;1,33189E+14
3822;boat_141;June;OTB;VL1824;PORTO SANTO STEFANO;7;1,49924E+14;1,16335E+14
3822;boat_141;September;OTB;VL1824;PORTO SANTO STEFANO;9;1,49924E+14;5,63808E+13
3822;boat_141;August;OTB;VL1824;PORTO SANTO STEFANO;8;1,49924E+14;3,36343E+14
3822;boat_146;January;OTB;VL1824;PORTO SANTO STEFANO;8;1,49924E+14;7,4905E+14
3822;boat_146;February;OTB;VL1824;PORTO SANTO STEFANO;6;1,49924E+14;8,00299E+14
3822;boat_146;March;OTB;VL1824;PORTO SANTO STEFANO;11;1,49924E+14;2,46913E+14
3822;boat_146;December;OTB;VL1824;PORTO SANTO STEFANO;8;1,49924E+14;3,4897E+13
3822;boat_146;September;OTB;VL1824;PORTO SANTO STEFANO;9;1,49924E+14;2,78585E+14
3822;boat_146;August;OTB;VL1824;PORTO SANTO STEFANO;6;1,49924E+14;4,43177E+14
3822;boat_147;March;OTB;VL1824;PORTO ERCOLE;5;1,49924E+14;4,8446E+14
3822;boat_147;January;OTB;VL1824;PORTO ERCOLE;6;1,49924E+14;7,40538E+14
3822;boat_147;June;OTB;VL1824;PORTO ERCOLE;8;1,49924E+14;1,12936E+14
3822;boat_148;December;OTB;VL1824;PORTO SANTO STEFANO;7;1,49924E+14;1,28899E+14
3822;boat_148;February;OTB;VL1824;PORTO SANTO STEFANO;5;1,49924E+14;3,14697E+14
3822;boat_148;January;OTB;VL1824;PORTO SANTO STEFANO;11;1,49924E+14;3,00524E+14
3822;boat_148;August;OTB;VL1824;PORTO SANTO STEFANO;11;1,49924E+14;1,82864E+14
3822;boat_19;January;OTB;VL1824;PORTO ERCOLE;8;1,49924E+14;2,04114E+14
3822;boat_21;February;OTB;VL1824;PORTO SANTO STEFANO;6;1,49924E+14;2,6767E+14
3822;boat_21;January;OTB;VL1824;PORTO SANTO STEFANO;5;1,49924E+14;1,48328E+14
3822;boat_21;March;OTB;VL1824;PORTO SANTO STEFANO;6;1,49924E+14;4,10279E+14
3822;boat_21;July;OTB;VL1824;PORTO SANTO STEFANO;6;1,49924E+14;2,02599E+14
3822;boat_21;December;OTB;VL1824;PORTO SANTO STEFANO;10;1,49924E+14;1,27184E+14
3822;boat_21;August;OTB;VL1824;PORTO SANTO STEFANO;8;1,49924E+14;1,85993E+14
3822;boat_22;February;OTB;VL1824;PORTO SANTO STEFANO;11;1,49924E+14;2,19195E+14
3822;boat_22;January;OTB;VL1824;PORTO SANTO STEFANO;14;1,49924E+14;1,51568E+14
3822;boat_22;March;OTB;VL1824;PORTO SANTO STEFANO;11;1,49924E+14;5,90286E+14
3822;boat_22;December;OTB;VL1824;PORTO SANTO STEFANO;15;1,49924E+14;4,23116E+14
3822;boat_22;July;OTB;VL1824;PORTO SANTO STEFANO;13;1,49924E+14;1,1315E+14
3822;boat_22;June;OTB;VL1824;PORTO SANTO STEFANO;10;1,49924E+14;3,9674E+14
3822;boat_22;September;OTB;VL1824;PORTO SANTO STEFANO;14;1,49924E+14;7,18468E+13
3822;boat_23;February;OTB;VL1824;PORTO SANTO STEFANO;;1,49924E+14;4,70144E+14
3822;boat_23;January;OTB;VL1824;PORTO SANTO STEFANO;;1,49924E+14;1,02791E+14
3822;boat_23;March;OTB;VL1824;PORTO SANTO STEFANO;;1,49924E+14;2,09898E+14
3822;boat_23;December;OTB;VL1824;PORTO SANTO STEFANO;;1,49924E+14;8,42817E+14
3822;boat_25;January;OTB;VL2440;PORTO SANTO STEFANO;6;1,49924E+14;1,01035E+14
3822;boat_25;February;OTB;VL2440;PORTO SANTO STEFANO;6;1,49924E+14;3,87533E+14
3822;boat_25;April;OTB;VL2440;PORTO SANTO STEFANO;8;1,49924E+14;0
3822;boat_25;March;OTB;VL2440;PORTO SANTO STEFANO;7;1,49924E+14;1,27889E+14
3822;boat_25;December;OTB;VL2440;PORTO SANTO STEFANO;7;1,49924E+14;1,95128E+14
3822;boat_26;June;OTB;VL1824;PORTO ERCOLE;11;1,49924E+14;1,37387E+14
3822;boat_27;January;OTB;VL1824;PORTO SANTO STEFANO;5;1,49924E+14;3,35048E+14
3822;boat_27;February;OTB;VL1824;PORTO SANTO STEFANO;5;1,49924E+14;1,00244E+14
3822;boat_27;March;OTB;VL1824;PORTO SANTO STEFANO;5;1,49924E+14;2,62011E+14
3822;boat_27;December;OTB;VL1824;PORTO SANTO STEFANO;8;1,49924E+14;9,51125E+14
3822;boat_41;December;OTB;VL1824;PORTO ERCOLE;7;1,49924E+14;4,54649E+14
3822;boat_44;February;OTB;VL1824;PORTO SANTO STEFANO;6;1,49924E+14;3,3977E+13
3822;boat_44;January;OTB;VL1824;PORTO SANTO STEFANO;8;1,49924E+14;6,38062E+14
3822;boat_45;July;OTB;VL1824;PORTO SANTO STEFANO;16;1,49924E+14;1,56021E+14
3822;boat_45;December;OTB;VL1824;PORTO SANTO STEFANO;11;1,49924E+14;9,48783E+14
3822;boat_45;March;OTB;VL1824;PORTO SANTO STEFANO;13;1,49924E+14;4,089E+14
3822;boat_45;January;OTB;VL1824;PORTO SANTO STEFANO;10;1,49924E+14;1,37279E+14
3822;boat_45;June;OTB;VL1824;PORTO SANTO STEFANO;15;1,49924E+14;8,86759E+13
