"","Time.Range","Vessel.ID","Flag","Vessel.Name","Entry.Timestamp","Exit.Timestamp","Gear.Type","Vessel.Type","MMSI","IMO","CallSign","First.Transmission.Date","Last.Transmission.Date","Apparent.Fishing.Hours","month","quarter","id"
"4910","2021-07","5e262f57a-a4d8-00da-5d8c-2c5fdcf7f628","ITA","NONNO RAFFA","2021-06-28 04:00:00","2021-08-12 15:00:00","TRAWLERS","FISHING","247126690",NA,"IIIW2","2013-06-19 15:31:07","2025-05-19 23:59:33",5.15,7,3,"13F9"
"4911","2021-07","5e262f57a-a4d8-00da-5d8c-2c5fdcf7f628","ITA","NONNO RAFFA","2021-06-28 04:00:00","2021-08-12 15:00:00","TRAWLERS","FISHING","247126690",NA,"IIIW2","2013-06-19 15:31:07","2025-05-19 23:59:33",5.15,7,3,"13G0"
"4912","2021-06","6e02474b2-2fba-078a-8132-10e3ad77914f","ITA","MP LEDO","2021-01-07 11:00:00","2021-12-30 15:00:00","TRAWLERS","FISHING","247222320",NA,NA,"2012-05-17 19:22:30","2025-05-19 10:28:55",16.13,6,3,"13G0"
"4913","2021-06","bdcd2d618-8e87-b9fc-959d-584c17ae45e5","ITA","JAMAICA","2021-01-04 04:00:00","2021-12-30 13:00:00","TRAWLERS","FISHING","247092810",NA,"IPVT","2013-05-27 23:17:31","2025-05-19 23:59:47",9.62,6,3,"12G1"
"4914","2021-07","a5dfa5104-4dbc-0aa6-e7ef-c1665b4ec2e9","ITA","MONSSER","2021-01-03 08:00:00","2021-12-30 09:00:00","TRAWLERS","FISHING","247044790",NA,"IJYT","2019-12-09 09:29:50","2025-05-19 23:56:46",5.16,7,3,"14G0"
"4915","2021-08","1bfd3db56-6ed3-c034-77a6-c5b89b6c920d","ITA","MARIA ROSA","2021-01-04 02:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247111950",NA,"IVQY","2013-08-08 11:37:41","2025-05-19 23:59:43",13.65,8,3,"13G1"
"4916","2021-07","f635cedc2-25d7-4640-1891-f9df2f2f6df7","ITA","IMPERO ROMANO","2021-04-15 12:00:00","2021-12-29 09:00:00","TRAWLERS","FISHING","247094320",NA,"ISTZ","2018-10-09 07:19:45","2025-05-19 13:58:52",1.65,7,3,"12G2"
"4917","2021-06","da807a497-716f-a219-77b0-a13a671d0dea","ITA","LEONE MARCO","2021-01-08 03:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247099830",NA,"IPLN","2013-04-25 02:01:19","2025-05-19 13:55:24",16.25,6,3,"13G1"
"4918","2021-06","da807a497-716f-a219-77b0-a13a671d0dea","ITA","LEONE MARCO","2021-01-08 03:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247099830",NA,"IPLN","2013-04-25 02:01:19","2025-05-19 13:55:24",1.22,6,3,"13G1"
"4919","2021-06","f707da723-3baf-8578-cc91-60127167b9be","ITA","BISMARK","2021-01-04 03:00:00","2021-12-29 21:00:00","TRAWLERS","FISHING","247092770",NA,NA,"2013-12-08 23:46:03","2023-08-19 09:09:33",0.76,6,3,"11G2"
"4920","2021-07","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA","2021-01-06 23:00:00","2021-12-29 12:00:00","TRAWLERS","FISHING","247220290",NA,"ILKN","2014-05-14 03:57:27","2025-05-19 23:58:28",0.54,7,3,"14G0"
"4921","2021-06","ce8a831f4-4a0c-07ab-bd47-41342088ed6d","ITA","ANASTASIA","2021-01-04","2021-12-29 11:00:00","TRAWLERS","FISHING","247066860",NA,"IRAV","2013-05-22 16:53:29","2025-05-16 12:28:48",5.33,6,3,"15G0"
"4922","2021-07","f707da723-3baf-8578-cc91-60127167b9be","ITA","BISMARK","2021-01-04 03:00:00","2021-12-29 21:00:00","TRAWLERS","FISHING","247092770",NA,NA,"2013-12-08 23:46:03","2023-08-19 09:09:33",19.36,7,3,"12G2"
"4923","2021-07","f707da723-3baf-8578-cc91-60127167b9be","ITA","BISMARK","2021-01-04 03:00:00","2021-12-29 21:00:00","TRAWLERS","FISHING","247092770",NA,NA,"2013-12-08 23:46:03","2023-08-19 09:09:33",17.76,7,3,"12G1"
"4924","2021-07","184cc0102-2777-f1db-d4ca-6cf64d4ccf88","ITA","NETTUNO II","2021-01-04","2021-12-30 10:00:00","TRAWLERS","FISHING","247065720",NA,"IQON","2013-06-05 20:08:53","2025-05-19 23:54:12",5.14,7,3,"13G0"
"4925","2021-06","ec8d85e7d-d923-f0ca-7b0c-5075449c873c","ITA","JAZZ","2021-01-13 04:00:00","2021-12-30 18:00:00","TRAWLERS","FISHING","247200190",NA,"IFHQ2","2018-08-06 02:28:14","2023-09-29 21:00:11",47.73,6,3,"17F9"
"4926","2021-06","e4d4ca9ba-ac5f-33b2-a3f4-ff20dc9631c9","ITA","LIDA ASSUNTA","2021-01-04 03:00:00","2021-12-30 12:00:00","TRAWLERS","FISHING","247094280",NA,"IPJA","2013-05-30 04:56:24","2025-05-19 15:04:45",27.3,6,3,"13G1"
"4927","2021-06","ec8d85e7d-d923-f0ca-7b0c-5075449c873c","ITA","JAZZ","2021-01-13 04:00:00","2021-12-30 18:00:00","TRAWLERS","FISHING","247200190",NA,"IFHQ2","2018-08-06 02:28:14","2023-09-29 21:00:11",64.61,6,3,"17F9"
"4928","2021-07","184cc0102-2777-f1db-d4ca-6cf64d4ccf88","ITA","NETTUNO II","2021-01-04","2021-12-30 10:00:00","TRAWLERS","FISHING","247065720",NA,"IQON","2013-06-05 20:08:53","2025-05-19 23:54:12",41.27,7,3,"13G0"
"4929","2021-06","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE","2021-01-04","2021-12-23 14:00:00","TRAWLERS","FISHING","247101230",NA,"IKRH","2013-06-04 02:43:42","2025-05-19 23:59:36",1.33,6,3,"13G0"
"4930","2021-06","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE","2021-01-04","2021-12-23 14:00:00","TRAWLERS","FISHING","247101230",NA,"IKRH","2013-06-04 02:43:42","2025-05-19 23:59:36",22.61,6,3,"13G0"
"4931","2021-08","312477943-32cd-5c19-e93a-3622cb1cf6b3","ITA","BEN HUR","2021-01-04 01:00:00","2021-12-30 16:00:00","TRAWLERS","FISHING","247066420",NA,NA,"2013-09-19 00:56:46","2025-05-08 13:22:26",6.52,8,3,"14G0"
"4932","2021-07","029e738bc-c6a6-bc59-12ce-483f333c1d4d","ITA","MIRELLA","2021-01-03 06:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247065730",NA,"INRH","2017-08-20 11:43:11","2025-05-19 23:51:02",42.3,7,3,"13G0"
"4933","2021-08","232e1b598-8373-719a-adc4-f14290e5318e","ITA","GIACOMO","2021-01-04 05:00:00","2021-12-30 13:00:00","TRAWLERS","FISHING","247093040",NA,"INSI","2013-04-02 03:05:29","2024-10-28 12:40:57",13.59,8,3,"12G2"
"4934","2021-08","232e1b598-8373-719a-adc4-f14290e5318e","ITA","GIACOMO","2021-01-04 05:00:00","2021-12-30 13:00:00","TRAWLERS","FISHING","247093040",NA,"INSI","2013-04-02 03:05:29","2024-10-28 12:40:57",27.17,8,3,"12G1"
"4935","2021-08","580c970e4-4213-4f9c-ae9f-f6ed1871dc6e","ITA","AGOSTINO IMPERATO","2021-01-04 03:00:00","2021-12-30 13:00:00","TRAWLERS","FISHING","247092790",NA,"IZNI","2013-04-23 23:18:30","2025-05-19 23:59:45",3.36,8,3,"12G2"
"4936","2021-07","5e262f57a-a4d8-00da-5d8c-2c5fdcf7f628","ITA","NONNO RAFFA","2021-06-28 04:00:00","2021-08-12 15:00:00","TRAWLERS","FISHING","247126690",NA,"IIIW2","2013-06-19 15:31:07","2025-05-19 23:59:33",0.19,7,3,"11G2"
"4937","2021-07","f635cedc2-25d7-4640-1891-f9df2f2f6df7","ITA","IMPERO ROMANO","2021-04-15 12:00:00","2021-12-29 09:00:00","TRAWLERS","FISHING","247094320",NA,"ISTZ","2018-10-09 07:19:45","2025-05-19 13:58:52",13.57,7,3,"12G2"
"4938","2021-06","580c970e4-4213-4f9c-ae9f-f6ed1871dc6e","ITA","AGOSTINO IMPERATO","2021-01-04 03:00:00","2021-12-30 13:00:00","TRAWLERS","FISHING","247092790",NA,"IZNI","2013-04-23 23:18:30","2025-05-19 23:59:45",1.84,6,3,"12G2"
"4939","2021-08","1bfd3db56-6ed3-c034-77a6-c5b89b6c920d","ITA","MARIA ROSA","2021-01-04 02:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247111950",NA,"IVQY","2013-08-08 11:37:41","2025-05-19 23:59:43",38.53,8,3,"13G1"
"4940","2021-06","e5a924ae4-480e-17ab-721c-f0f5c7797b31","ITA","GIORGIA","2021-01-04 02:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247066190",NA,NA,"2014-04-07 00:24:27","2025-05-19 14:56:32",5.01,6,3,"14G0"
"4941","2021-08","1bfd3db56-6ed3-c034-77a6-c5b89b6c920d","ITA","MARIA ROSA","2021-01-04 02:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247111950",NA,"IVQY","2013-08-08 11:37:41","2025-05-19 23:59:43",9.13,8,3,"13G1"
"4942","2021-07","a5dfa5104-4dbc-0aa6-e7ef-c1665b4ec2e9","ITA","MONSSER","2021-01-03 08:00:00","2021-12-30 09:00:00","TRAWLERS","FISHING","247044790",NA,"IJYT","2019-12-09 09:29:50","2025-05-19 23:56:46",0.75,7,3,"14G0"
"4943","2021-08","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA","2021-01-06 23:00:00","2021-12-29 12:00:00","TRAWLERS","FISHING","247220290",NA,"ILKN","2014-05-14 03:57:27","2025-05-19 23:58:28",2.55,8,3,"14G0"
"4944","2021-07","478b14262-2ad1-7a58-fa40-5e9984d6abae","ITA","MARIANNA","2021-01-04 04:00:00","2021-12-29 14:00:00","TRAWLERS","FISHING","247093010",NA,"IWPS","2013-03-20 00:12:19","2025-05-19 23:59:29",21.92,7,3,"12G1"
"4945","2021-06","898bfd541-1611-3e35-93d7-e1bfbe13d026","ITA","MP NUOVA LUCIA","2021-01-04 04:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247892860",NA,"IIJN","2019-12-13 15:03:32","2025-05-19 23:59:25",8.16,6,3,"12G2"
"4946","2021-07","5e262f57a-a4d8-00da-5d8c-2c5fdcf7f628","ITA","NONNO RAFFA","2021-06-28 04:00:00","2021-08-12 15:00:00","TRAWLERS","FISHING","247126690",NA,"IIIW2","2013-06-19 15:31:07","2025-05-19 23:59:33",1.15,7,3,"12G0"
"4947","2021-07","3a2bc0d9f-f2c8-12ad-ddc4-785d1994907d","ITA","MARETTO","2021-01-08 11:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247066290",NA,NA,"2013-06-16 23:21:56","2025-05-19 16:14:11",0.61,7,3,"13G1"
"4948","2021-08","898bfd541-1611-3e35-93d7-e1bfbe13d026","ITA","MP NUOVA LUCIA","2021-01-04 04:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247892860",NA,"IIJN","2019-12-13 15:03:32","2025-05-19 23:59:25",29.42,8,3,"12G1"
"4949","2021-06","6e02474b2-2fba-078a-8132-10e3ad77914f","ITA","MP LEDO","2021-01-07 11:00:00","2021-12-30 15:00:00","TRAWLERS","FISHING","247222320",NA,NA,"2012-05-17 19:22:30","2025-05-19 10:28:55",41.62,6,3,"13G0"
"4950","2021-08","898bfd541-1611-3e35-93d7-e1bfbe13d026","ITA","MP NUOVA LUCIA","2021-01-04 04:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247892860",NA,"IIJN","2019-12-13 15:03:32","2025-05-19 23:59:25",11.59,8,3,"12G1"
"4951","2021-07","4179aae2c-cb13-cef7-5084-1e2a15725ef7","ITA","ARCOBALENO","2021-01-04 05:00:00","2021-12-30 13:00:00","TRAWLERS","FISHING","247096440",NA,"IFXA","2013-02-14 02:10:19","2025-05-19 14:12:48",8.61,7,3,"11G2"
"4952","2021-06","243942918-83f7-ad86-4a56-e4954dc2f210","ITA","S.VINCENZO","2021-01-04 05:00:00","2021-12-30 08:00:00","TRAWLERS","FISHING","247092920",NA,"IPBA","2013-04-21 22:38:02","2024-01-12 12:01:38",10.36,6,3,"12G2"
"4953","2021-06","cbc4b4d47-74a5-f921-7fb8-1605aeec03f7","ITA","ANTONIO FRANCESCA M.","2021-01-04 04:00:00","2021-12-29 13:00:00","TRAWLERS","FISHING","247093030",NA,"IFUI","2013-05-19 10:19:32","2025-05-19 23:59:44",5.16,6,3,"12G1"
"4954","2021-06","478b14262-2ad1-7a58-fa40-5e9984d6abae","ITA","MARIANNA","2021-01-04 04:00:00","2021-12-29 14:00:00","TRAWLERS","FISHING","247093010",NA,"IWPS","2013-03-20 00:12:19","2025-05-19 23:59:29",11.65,6,3,"12G2"
"4955","2021-08","268292ae9-906d-53a3-efd6-1cf0bea578d1","ITA","F/V PATRIZIA","2021-01-05 07:00:00","2021-12-28 12:00:00","TRAWLERS","FISHING","247042850",NA,"INGP","2014-05-05 06:13:15","2025-05-19 16:16:07",49.87,8,3,"16F7"
"4956","2021-07","beb9ae3d4-4062-d7b2-0c1f-a066626a3eeb","ITA","N.VITTORIO-FILIPPO","2021-01-04 05:00:00","2021-12-28 11:00:00","TRAWLERS","FISHING","247044920",NA,"IOPF","2014-05-26 04:21:13","2025-05-16 15:37:47",20.97,7,3,"17F9"
"4957","2021-07","4595bd1f2-2254-4f41-bf7b-5b956222a1f6","ITA","FORTUNATA","2021-01-04 04:00:00","2021-12-29 14:00:00","TRAWLERS","FISHING","247099810",NA,"INBS","2013-05-20 07:30:39","2025-05-19 13:58:12",5.95,7,3,"13G1"
"4958","2021-07","4595bd1f2-2254-4f41-bf7b-5b956222a1f6","ITA","FORTUNATA","2021-01-04 04:00:00","2021-12-29 14:00:00","TRAWLERS","FISHING","247099810",NA,"INBS","2013-05-20 07:30:39","2025-05-19 13:58:12",1.73,7,3,"13G1"
"4959","2021-08","9cb3d20bc-c483-696c-326e-097343256b01","ITA","VINCENZO PADRE","2021-01-04 04:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247094330",NA,"INYD","2013-05-23 02:51:30","2025-05-19 16:05:51",38.01,8,3,"12G1"
"4960","2021-06","184cc0102-2777-f1db-d4ca-6cf64d4ccf88","ITA","NETTUNO II","2021-01-04","2021-12-30 10:00:00","TRAWLERS","FISHING","247065720",NA,"IQON","2013-06-05 20:08:53","2025-05-19 23:54:12",10.83,6,3,"13G0"
"4961","2021-08","dffa0262e-e1b5-4a18-aac7-f56b72538116","ITA","MARE AZZURRO","2021-01-04 03:00:00","2021-12-30 09:00:00","TRAWLERS","FISHING","247092870",NA,"IKCW","2020-04-14 00:04:06","2025-05-16 07:54:19",1.25,8,3,"11G2"
"4962","2021-07","240bd4799-9864-03e2-03e5-81046322d29e","ITA","PAOLA MADRE","2021-01-04 10:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247090910",NA,"ILTG","2013-02-08 16:19:43","2025-05-19 23:59:28",2.05,7,3,"11G2"
"4963","2021-07","2de3cda92-2405-3349-8ad5-0ef180e81e1a","ITA","LIBERA","2021-01-04 04:00:00","2021-12-29 15:00:00","TRAWLERS","FISHING","247096930",NA,"IRMM","2013-02-18 02:16:45","2025-05-19 23:58:29",2.91,7,3,"13G0"
"4964","2021-07","a1cb5f6a7-786c-c2a9-17bb-bde83787f6d2","ITA","CRESCENZO 1","2021-01-04 03:00:00","2021-12-30 15:00:00","TRAWLERS","FISHING","247128190",NA,NA,"2018-10-31 05:22:20","2025-05-19 14:45:19",18.41,7,3,"12G1"
"4965","2021-07","240bd4799-9864-03e2-03e5-81046322d29e","ITA","PAOLA MADRE","2021-01-04 10:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247090910",NA,"ILTG","2013-02-08 16:19:43","2025-05-19 23:59:28",8.9,7,3,"11G2"
"4966","2021-06","029e738bc-c6a6-bc59-12ce-483f333c1d4d","ITA","MIRELLA","2021-01-03 06:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247065730",NA,"INRH","2017-08-20 11:43:11","2025-05-19 23:51:02",6.14,6,3,"13G0"
"4967","2021-08","9ca3d0b72-237f-6c3a-14c3-937b71847c2a","ITA","LA FENICE","2021-01-04 05:00:00","2021-12-29 13:00:00","TRAWLERS","FISHING","247099820",NA,"IJYL","2017-03-29 04:10:26","2025-05-19 14:08:13",10.78,8,3,"13G1"
"4968","2021-06","e4d4ca9ba-ac5f-33b2-a3f4-ff20dc9631c9","ITA","LIDA ASSUNTA","2021-01-04 03:00:00","2021-12-30 12:00:00","TRAWLERS","FISHING","247094280",NA,"IPJA","2013-05-30 04:56:24","2025-05-19 15:04:45",17.01,6,3,"13G1"
"4969","2021-06","e4d4ca9ba-ac5f-33b2-a3f4-ff20dc9631c9","ITA","LIDA ASSUNTA","2021-01-04 03:00:00","2021-12-30 12:00:00","TRAWLERS","FISHING","247094280",NA,"IPJA","2013-05-30 04:56:24","2025-05-19 15:04:45",2.33,6,3,"13G1"
"4970","2021-07","f707da723-3baf-8578-cc91-60127167b9be","ITA","BISMARK","2021-01-04 03:00:00","2021-12-29 21:00:00","TRAWLERS","FISHING","247092770",NA,NA,"2013-12-08 23:46:03","2023-08-19 09:09:33",19.6,7,3,"12G2"
"4971","2021-06","da807a497-716f-a219-77b0-a13a671d0dea","ITA","LEONE MARCO","2021-01-08 03:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247099830",NA,"IPLN","2013-04-25 02:01:19","2025-05-19 13:55:24",27.59,6,3,"13G1"
"4972","2021-06","ce8a831f4-4a0c-07ab-bd47-41342088ed6d","ITA","ANASTASIA","2021-01-04","2021-12-29 11:00:00","TRAWLERS","FISHING","247066860",NA,"IRAV","2013-05-22 16:53:29","2025-05-16 12:28:48",2.56,6,3,"15F9"
"4973","2021-06","eb9daf877-749a-6f4a-1804-4d1dfcaaac94","ITA","STELLA ROSSA","2021-01-07 01:00:00","2021-12-30 13:00:00","TRAWLERS","FISHING","247090850",NA,"IUCQ","2013-05-27 10:47:43","2024-01-24 07:55:38",3.68,6,3,"11G2"
"4974","2021-06","268292ae9-906d-53a3-efd6-1cf0bea578d1","ITA","F/V PATRIZIA","2021-01-05 07:00:00","2021-12-28 12:00:00","TRAWLERS","FISHING","247042850",NA,"INGP","2014-05-05 06:13:15","2025-05-19 16:16:07",21.9,6,3,"16F7"
"4975","2021-08","b0debeac4-4fb9-7b82-4378-606440ec6781","ITA","RINASCITA","2021-01-04 08:00:00","2021-12-30 13:00:00","TRAWLERS","FISHING","247090950",NA,"ISFK","2013-02-04 23:52:39","2025-05-19 23:59:56",7.49,8,3,"11G2"
"4976","2021-08","b0debeac4-4fb9-7b82-4378-606440ec6781","ITA","RINASCITA","2021-01-04 08:00:00","2021-12-30 13:00:00","TRAWLERS","FISHING","247090950",NA,"ISFK","2013-02-04 23:52:39","2025-05-19 23:59:56",7.49,8,3,"12G2"
"4977","2021-06","3c1198b91-1893-33bd-d11f-7306d36e2d7a","ITA","F/V GRAZIA ROSA II","2021-01-04 02:00:00","2021-12-30 16:00:00","TRAWLERS","FISHING","247048990",NA,"IWMC","2014-03-31 03:10:03","2025-05-19 16:30:10",26.28,6,3,"16F7"
"4978","2021-06","243942918-83f7-ad86-4a56-e4954dc2f210","ITA","S.VINCENZO","2021-01-04 05:00:00","2021-12-30 08:00:00","TRAWLERS","FISHING","247092920",NA,"IPBA","2013-04-21 22:38:02","2024-01-12 12:01:38",11.81,6,3,"12G2"
"4979","2021-06","bae0ea02d-dae5-e443-2f40-54bd22f650d2","ITA","OSCAR","2021-01-04 03:00:00","2021-12-29 13:00:00","TRAWLERS","FISHING","247094340",NA,"IQSV","2013-05-02 01:10:38","2025-05-19 15:10:13",6.24,6,3,"12G1"
"4980","2021-06","13ce42c56-69e0-393d-fdf5-252c2a82ad75","ITA","M/P SS. TRINITA","2021-01-04 11:00:00","2021-12-30 15:00:00","TRAWLERS","FISHING","247094260",NA,"ILVK","2019-08-28 15:13:49","2025-05-19 15:11:51",3.03,6,3,"12G1"
"4981","2021-07","ff20b1344-4a7e-17fa-8157-251efb07d8a0","ITA","SAVERIO_P","2021-01-04 06:00:00","2021-12-30 13:00:00","TRAWLERS","FISHING","247080330",NA,"IMCC","2014-11-19 00:16:04","2024-04-04 15:32:38",62.46,7,3,"11G2"
"4982","2021-07","72c6c4de9-9f7c-92c8-9bd0-64f0777105bb","ITA","MP CLAUDIO PADRE","2021-01-04 06:00:00","2021-12-30 12:00:00","TRAWLERS","FISHING","247123920",NA,"IPFT","2019-08-07 07:56:24","2025-05-02 11:17:54",0.93,7,3,"12G1"
"4983","2021-07","17369ded3-316e-47fe-dbd2-9296123a9216","ITA","ISABELLA","2021-01-03 09:00:00","2021-12-30 13:00:00","TRAWLERS","FISHING","247065440",NA,"IOWM","2013-03-25 02:43:51","2025-05-19 23:47:36",2.09,7,3,"13G0"
"4984","2021-06","478b14262-2ad1-7a58-fa40-5e9984d6abae","ITA","MARIANNA","2021-01-04 04:00:00","2021-12-29 14:00:00","TRAWLERS","FISHING","247093010",NA,"IWPS","2013-03-20 00:12:19","2025-05-19 23:59:29",9.43,6,3,"12G2"
"4985","2021-07","328120e10-0326-9ee3-a03c-d0deb4331086","ITA","ANGELA MADRE","2021-01-13 04:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247068110",NA,"IJTB","2013-07-15 00:48:54","2025-05-19 17:05:36",3.32,7,3,"13G1"
"4986","2021-07","9d21bfa42-25e5-d309-5e57-29169c576f72","ITA","TOMMASO DE SIMONE","2021-01-04 02:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247110830",NA,"IVGI","2013-03-18 11:50:22","2025-05-19 15:11:58",1.02,7,3,"13G1"
"4987","2021-07","328120e10-0326-9ee3-a03c-d0deb4331086","ITA","ANGELA MADRE","2021-01-13 04:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247068110",NA,"IJTB","2013-07-15 00:48:54","2025-05-19 17:05:36",2.61,7,3,"13G1"
"4988","2021-08","f635cedc2-25d7-4640-1891-f9df2f2f6df7","ITA","IMPERO ROMANO","2021-04-15 12:00:00","2021-12-29 09:00:00","TRAWLERS","FISHING","247094320",NA,"ISTZ","2018-10-09 07:19:45","2025-05-19 13:58:52",4.08,8,3,"12G1"
"4989","2021-07","beb9ae3d4-4062-d7b2-0c1f-a066626a3eeb","ITA","N.VITTORIO-FILIPPO","2021-01-04 05:00:00","2021-12-28 11:00:00","TRAWLERS","FISHING","247044920",NA,"IOPF","2014-05-26 04:21:13","2025-05-16 15:37:47",1.92,7,3,"17F9"
"4990","2021-06","cbc4b4d47-74a5-f921-7fb8-1605aeec03f7","ITA","ANTONIO FRANCESCA M.","2021-01-04 04:00:00","2021-12-29 13:00:00","TRAWLERS","FISHING","247093030",NA,"IFUI","2013-05-19 10:19:32","2025-05-19 23:59:44",7.23,6,3,"11G2"
"4991","2021-07","5568a3ba3-30ea-01f4-1a45-07c8717d7fea","ITA","CERNIA","2021-02-23 04:00:00","2021-12-19 10:00:00","TRAWLERS","FISHING","247303790",NA,"ILLK","2013-04-15 06:32:03","2024-09-30 15:41:14",7.94,7,3,"13G0"
"4992","2021-06","cbc4b4d47-74a5-f921-7fb8-1605aeec03f7","ITA","ANTONIO FRANCESCA M.","2021-01-04 04:00:00","2021-12-29 13:00:00","TRAWLERS","FISHING","247093030",NA,"IFUI","2013-05-19 10:19:32","2025-05-19 23:59:44",1.04,6,3,"12G2"
"4993","2021-08","13ce42c56-69e0-393d-fdf5-252c2a82ad75","ITA","M/P SS. TRINITA","2021-01-04 11:00:00","2021-12-30 15:00:00","TRAWLERS","FISHING","247094260",NA,"ILVK","2019-08-28 15:13:49","2025-05-19 15:11:51",1.19,8,3,"13G1"
"4994","2021-06","240bd4799-9864-03e2-03e5-81046322d29e","ITA","PAOLA MADRE","2021-01-04 10:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247090910",NA,"ILTG","2013-02-08 16:19:43","2025-05-19 23:59:28",0.32,6,3,"11G2"
"4995","2021-07","2de3cda92-2405-3349-8ad5-0ef180e81e1a","ITA","LIBERA","2021-01-04 04:00:00","2021-12-29 15:00:00","TRAWLERS","FISHING","247096930",NA,"IRMM","2013-02-18 02:16:45","2025-05-19 23:58:29",0.27,7,3,"14F9"
"4996","2021-07","029e738bc-c6a6-bc59-12ce-483f333c1d4d","ITA","MIRELLA","2021-01-03 06:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247065730",NA,"INRH","2017-08-20 11:43:11","2025-05-19 23:51:02",48.8,7,3,"13G0"
"4997","2021-08","232e1b598-8373-719a-adc4-f14290e5318e","ITA","GIACOMO","2021-01-04 05:00:00","2021-12-30 13:00:00","TRAWLERS","FISHING","247093040",NA,"INSI","2013-04-02 03:05:29","2024-10-28 12:40:57",36.64,8,3,"12G2"
"4998","2021-07","2de3cda92-2405-3349-8ad5-0ef180e81e1a","ITA","LIBERA","2021-01-04 04:00:00","2021-12-29 15:00:00","TRAWLERS","FISHING","247096930",NA,"IRMM","2013-02-18 02:16:45","2025-05-19 23:58:29",0.65,7,3,"14G0"
"4999","2021-08","e5a924ae4-480e-17ab-721c-f0f5c7797b31","ITA","GIORGIA","2021-01-04 02:00:00","2021-12-30 14:00:00","TRAWLERS","FISHING","247066190",NA,NA,"2014-04-07 00:24:27","2025-05-19 14:56:32",22.67,8,3,"14G0"
"5000","2021-06","121e6a2cc-cb94-cd47-27e9-6ded9fc6f6d3","ITA","POLARIS","2021-01-27 04:00:00","2021-12-30 12:00:00","TRAWLERS","FISHING","247069530",NA,"IOEE","2020-12-14 00:50:07","2025-05-19 16:12:56",9.96,6,3,"14G0"
"5001","2021-08","6e02474b2-2fba-078a-8132-10e3ad77914f","ITA","MP LEDO","2021-01-07 11:00:00","2021-12-30 15:00:00","TRAWLERS","FISHING","247222320",NA,NA,"2012-05-17 19:22:30","2025-05-19 10:28:55",3.52,8,3,"13G1"
"5002","2021-06","232e1b598-8373-719a-adc4-f14290e5318e","ITA","GIACOMO","2021-01-04 05:00:00","2021-12-30 13:00:00","TRAWLERS","FISHING","247093040",NA,"INSI","2013-04-02 03:05:29","2024-10-28 12:40:57",4.17,6,3,"12G1"
"5003","2021-06","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE","2021-01-04","2021-12-23 14:00:00","TRAWLERS","FISHING","247101230",NA,"IKRH","2013-06-04 02:43:42","2025-05-19 23:59:36",2.08,6,3,"13G0"
"5004","2021-08","6e02474b2-2fba-078a-8132-10e3ad77914f","ITA","MP LEDO","2021-01-07 11:00:00","2021-12-30 15:00:00","TRAWLERS","FISHING","247222320",NA,NA,"2012-05-17 19:22:30","2025-05-19 10:28:55",40.31,8,3,"13G1"
"5005","2021-08","2de3cda92-2405-3349-8ad5-0ef180e81e1a","ITA","LIBERA","2021-01-04 04:00:00","2021-12-29 15:00:00","TRAWLERS","FISHING","247096930",NA,"IRMM","2013-02-18 02:16:45","2025-05-19 23:58:29",1.16,8,3,"13G0"
"5006","2021-06","312477943-32cd-5c19-e93a-3622cb1cf6b3","ITA","BEN HUR","2021-01-04 01:00:00","2021-12-30 16:00:00","TRAWLERS","FISHING","247066420",NA,NA,"2013-09-19 00:56:46","2025-05-08 13:22:26",1.71,6,3,"14G0"
"5007","2021-06","580c970e4-4213-4f9c-ae9f-f6ed1871dc6e","ITA","AGOSTINO IMPERATO","2021-01-04 03:00:00","2021-12-30 13:00:00","TRAWLERS","FISHING","247092790",NA,"IZNI","2013-04-23 23:18:30","2025-05-19 23:59:45",9.66,6,3,"12G2"
