"","id","year","quarter","FDI_tot_fish_day","Flag","MMSI","Vessel.Name","GFW_Fish_hours","vlength"
"1098","04E9",2021,1,5428,"ESP","224138320","ALONSO Y MARIA",19.11,"VL1824"
"1099","04E9",2021,1,5428,"ESP","224151990","LORENZO Y FINA",29.9,NA
"1100","04E9",2021,1,5428,"ESP","224155590","LOS ALONSOS",27.74,NA
"1101","04E9",2021,1,5428,"ESP","224156570","VICTORIA Y PEDRO",39.51,NA
"1102","04E9",2021,1,5428,"ESP","224172830","EL CHUMBO",9.67,NA
"1103","04E9",2021,1,5428,"ESP","224177240","NUEVO CAMARROJAS",6.24,NA
"1104","04E9",2021,1,5428,"ESP","224177460","PAREDES GARCIA DOS",17.43,"VL2440"
"1105","04E9",2021,1,5428,"ESP","224190270","ESTRELLA DE MIGUEL",3.11,NA
"1106","04E9",2021,1,5428,"ESP","224209630","NUEVO JUAN JESUS",4.3,NA
"1107","04E9",2021,1,5428,"ESP","224213920","PESCALBA CUATRO",56.38,"VL1824"
"1108","04E9",2021,1,5428,"ESP","224215230","NUEVO HERMANOS RABAL",11.19,NA
"1109","04E9",2021,1,5428,"ESP","224217120","TOPACIO",7.14,"VL1824"
"1110","04E9",2021,1,5428,"ESP","224219320","EL CABRERILLA",11.27,"VL1218"
"1111","04E9",2021,1,5428,"ESP","224219330","PEDRO Y AMALIA",15.47,"VL1218"
"1112","04E9",2021,1,5428,"ESP","224225750","HNOS FUENTES TRES",3.21,"VL1218"
"1113","04E9",2021,1,5428,"ESP","224225760","VIRGEN DEL CARMEN",14.54,"VL1218"
"1114","04E9",2021,1,5428,"ESP","224234720","NUEVO GEMELOS",1.87,NA
"1115","04E9",2021,1,5428,"ESP","224333460","EL CAENA",26.89,NA
"1116","04E9",2021,1,5428,"ESP","224396270","NUEVO SABOR DEL MAR",10.34,"VL1824"
"1117","04E9",2021,1,5428,"ESP","225983852","ALVALUC II",9.95,NA
"1118","04E9",2021,1,13846,"ESP","224020390","SOTO DURAN",9.17,NA
"1119","04E9",2021,1,13846,"ESP","224020840","PAREDES GARCIA",42.14,"VL1824"
"1120","04E9",2021,1,13846,"ESP","224020990","JONATHAN Y ALBA",0.26,"VL1218"
"1121","04E9",2021,1,13846,"ESP","224022730","ROSA MARIA JUAREZ",7.07,NA
"1122","04E9",2021,1,13846,"ESP","224026780","PESCALBA DOS",39.64,NA
"1123","04E9",2021,1,13846,"ESP","224040240","VICENT MATA",2.28,NA
"1124","04E9",2021,1,13846,"ESP","224046150","GINES Y ANA",62.65,NA
"1125","04E9",2021,1,13846,"ESP","224054950","PERETUJO",94.47,NA
"1126","04E9",2021,1,13846,"ESP","224057890","JUAN Y LUCIA",61.72,NA
"1127","04E9",2021,1,13846,"ESP","224071340","CRISTO DEL PANO",0.29,"VL1824"
"1128","04E9",2021,1,13846,"ESP","224071980","EL VILLA",2.79,"VL1824"
"1129","04E9",2021,1,13846,"ESP","224072680","PEPE LASAL UNO",3.73,"VL2440"
"1130","04E9",2021,1,13846,"ESP","224082990","ALTHAIA",0.26,"VL1824"
"1131","04E9",2021,1,13846,"ESP","224095170","PEREZ SEGURA",2.1,"VL1824"
"1132","04E9",2021,1,13846,"ESP","224100120","PESCALBA UNO",48.81,"VL1824"
"1133","04E9",2021,1,13846,"ESP","224100160","LOS PICONES",64.05,"VL1824"
"1134","04E9",2021,1,13846,"ESP","224116790","MI GRAN ILUSION",362.61,NA
"1135","04E9",2021,1,13846,"ESP","224131820","EL GUINAMON",53.8,"VL1824"
"1136","04E9",2021,1,13846,"ESP","224138320","ALONSO Y MARIA",19.11,"VL1824"
"1137","04E9",2021,1,13846,"ESP","224151990","LORENZO Y FINA",29.9,NA
"1138","04E9",2021,1,13846,"ESP","224155590","LOS ALONSOS",27.74,NA
"1139","04E9",2021,1,13846,"ESP","224156570","VICTORIA Y PEDRO",39.51,NA
"1140","04E9",2021,1,13846,"ESP","224172830","EL CHUMBO",9.67,NA
"1141","04E9",2021,1,13846,"ESP","224177240","NUEVO CAMARROJAS",6.24,NA
"1142","04E9",2021,1,13846,"ESP","224177460","PAREDES GARCIA DOS",17.43,"VL2440"
"1143","04E9",2021,1,13846,"ESP","224190270","ESTRELLA DE MIGUEL",3.11,NA
"1144","04E9",2021,1,13846,"ESP","224209630","NUEVO JUAN JESUS",4.3,NA
"1145","04E9",2021,1,13846,"ESP","224213920","PESCALBA CUATRO",56.38,"VL1824"
"1146","04E9",2021,1,13846,"ESP","224215230","NUEVO HERMANOS RABAL",11.19,NA
"1147","04E9",2021,1,13846,"ESP","224217120","TOPACIO",7.14,"VL1824"
"1148","04E9",2021,1,13846,"ESP","224219320","EL CABRERILLA",11.27,"VL1218"
"1149","04E9",2021,1,13846,"ESP","224219330","PEDRO Y AMALIA",15.47,"VL1218"
"1150","04E9",2021,1,13846,"ESP","224225750","HNOS FUENTES TRES",3.21,"VL1218"
"1151","04E9",2021,1,13846,"ESP","224225760","VIRGEN DEL CARMEN",14.54,"VL1218"
"1152","04E9",2021,1,13846,"ESP","224234720","NUEVO GEMELOS",1.87,NA
"1153","04E9",2021,1,13846,"ESP","224333460","EL CAENA",26.89,NA
"1154","04E9",2021,1,13846,"ESP","224396270","NUEVO SABOR DEL MAR",10.34,"VL1824"
"1155","04E9",2021,1,13846,"ESP","225983852","ALVALUC II",9.95,NA
"1156","04E9",2021,2,1380,"ESP","224020390","SOTO DURAN",9.17,NA
"1157","04E9",2021,2,1380,"ESP","224020840","PAREDES GARCIA",42.14,"VL1824"
"1158","04E9",2021,2,1380,"ESP","224020990","JONATHAN Y ALBA",0.26,"VL1218"
"1159","04E9",2021,2,1380,"ESP","224022730","ROSA MARIA JUAREZ",7.07,NA
"1160","04E9",2021,2,1380,"ESP","224026780","PESCALBA DOS",39.64,NA
"1161","04E9",2021,2,1380,"ESP","224040240","VICENT MATA",2.28,NA
"1162","04E9",2021,2,1380,"ESP","224046150","GINES Y ANA",62.65,NA
"1163","04E9",2021,2,1380,"ESP","224054950","PERETUJO",94.47,NA
"1164","04E9",2021,2,1380,"ESP","224057890","JUAN Y LUCIA",61.72,NA
"1165","04E9",2021,2,1380,"ESP","224071340","CRISTO DEL PANO",0.29,"VL1824"
"1166","04E9",2021,2,1380,"ESP","224071980","EL VILLA",2.79,"VL1824"
"1167","04E9",2021,2,1380,"ESP","224072680","PEPE LASAL UNO",3.73,"VL2440"
"1168","04E9",2021,2,1380,"ESP","224082990","ALTHAIA",0.26,"VL1824"
"1169","04E9",2021,2,1380,"ESP","224095170","PEREZ SEGURA",2.1,"VL1824"
"1170","04E9",2021,2,1380,"ESP","224100120","PESCALBA UNO",48.81,"VL1824"
"1171","04E9",2021,2,1380,"ESP","224100160","LOS PICONES",64.05,"VL1824"
"1172","04E9",2021,2,1380,"ESP","224116790","MI GRAN ILUSION",362.61,NA
"1173","04E9",2021,2,1380,"ESP","224131820","EL GUINAMON",53.8,"VL1824"
"1174","04E9",2021,2,1380,"ESP","224138320","ALONSO Y MARIA",19.11,"VL1824"
"1175","04E9",2021,2,1380,"ESP","224151990","LORENZO Y FINA",29.9,NA
"1176","04E9",2021,2,1380,"ESP","224155590","LOS ALONSOS",27.74,NA
"1177","04E9",2021,2,1380,"ESP","224156570","VICTORIA Y PEDRO",39.51,NA
"1178","04E9",2021,2,1380,"ESP","224172830","EL CHUMBO",9.67,NA
"1179","04E9",2021,2,1380,"ESP","224177240","NUEVO CAMARROJAS",6.24,NA
"1180","04E9",2021,2,1380,"ESP","224177460","PAREDES GARCIA DOS",17.43,"VL2440"
"1181","04E9",2021,2,1380,"ESP","224190270","ESTRELLA DE MIGUEL",3.11,NA
"1182","04E9",2021,2,1380,"ESP","224209630","NUEVO JUAN JESUS",4.3,NA
"1183","04E9",2021,2,1380,"ESP","224213920","PESCALBA CUATRO",56.38,"VL1824"
"1184","04E9",2021,2,1380,"ESP","224215230","NUEVO HERMANOS RABAL",11.19,NA
"1185","04E9",2021,2,1380,"ESP","224217120","TOPACIO",7.14,"VL1824"
"1186","04E9",2021,2,1380,"ESP","224219320","EL CABRERILLA",11.27,"VL1218"
"1187","04E9",2021,2,1380,"ESP","224219330","PEDRO Y AMALIA",15.47,"VL1218"
"1188","04E9",2021,2,1380,"ESP","224225750","HNOS FUENTES TRES",3.21,"VL1218"
"1189","04E9",2021,2,1380,"ESP","224225760","VIRGEN DEL CARMEN",14.54,"VL1218"
"1190","04E9",2021,2,1380,"ESP","224234720","NUEVO GEMELOS",1.87,NA
"1191","04E9",2021,2,1380,"ESP","224333460","EL CAENA",26.89,NA
"1192","04E9",2021,2,1380,"ESP","224396270","NUEVO SABOR DEL MAR",10.34,"VL1824"
"1193","04E9",2021,2,1380,"ESP","225983852","ALVALUC II",9.95,NA
"1194","04E9",2021,2,3542,"ESP","224020390","SOTO DURAN",9.17,NA
"1195","04E9",2021,2,3542,"ESP","224020840","PAREDES GARCIA",42.14,"VL1824"
"1196","04E9",2021,2,3542,"ESP","224020990","JONATHAN Y ALBA",0.26,"VL1218"
"1197","04E9",2021,2,3542,"ESP","224022730","ROSA MARIA JUAREZ",7.07,NA
"1198","04E9",2021,2,3542,"ESP","224026780","PESCALBA DOS",39.64,NA
"1199","04E9",2021,2,3542,"ESP","224040240","VICENT MATA",2.28,NA
"1200","04E9",2021,2,3542,"ESP","224046150","GINES Y ANA",62.65,NA
"1201","04E9",2021,2,3542,"ESP","224054950","PERETUJO",94.47,NA
"1202","04E9",2021,2,3542,"ESP","224057890","JUAN Y LUCIA",61.72,NA
"1203","04E9",2021,2,3542,"ESP","224071340","CRISTO DEL PANO",0.29,"VL1824"
"1204","04E9",2021,2,3542,"ESP","224071980","EL VILLA",2.79,"VL1824"
"1205","04E9",2021,2,3542,"ESP","224072680","PEPE LASAL UNO",3.73,"VL2440"
"1206","04E9",2021,2,3542,"ESP","224082990","ALTHAIA",0.26,"VL1824"
"1207","04E9",2021,2,3542,"ESP","224095170","PEREZ SEGURA",2.1,"VL1824"
"1208","04E9",2021,2,3542,"ESP","224100120","PESCALBA UNO",48.81,"VL1824"
"1209","04E9",2021,2,3542,"ESP","224100160","LOS PICONES",64.05,"VL1824"
"1210","04E9",2021,2,3542,"ESP","224116790","MI GRAN ILUSION",362.61,NA
"1211","04E9",2021,2,3542,"ESP","224131820","EL GUINAMON",53.8,"VL1824"
"1212","04E9",2021,2,3542,"ESP","224138320","ALONSO Y MARIA",19.11,"VL1824"
"1213","04E9",2021,2,3542,"ESP","224151990","LORENZO Y FINA",29.9,NA
"1214","04E9",2021,2,3542,"ESP","224155590","LOS ALONSOS",27.74,NA
"1215","04E9",2021,2,3542,"ESP","224156570","VICTORIA Y PEDRO",39.51,NA
"1216","04E9",2021,2,3542,"ESP","224172830","EL CHUMBO",9.67,NA
"1217","04E9",2021,2,3542,"ESP","224177240","NUEVO CAMARROJAS",6.24,NA
"1218","04E9",2021,2,3542,"ESP","224177460","PAREDES GARCIA DOS",17.43,"VL2440"
"1219","04E9",2021,2,3542,"ESP","224190270","ESTRELLA DE MIGUEL",3.11,NA
"1220","04E9",2021,2,3542,"ESP","224209630","NUEVO JUAN JESUS",4.3,NA
"1221","04E9",2021,2,3542,"ESP","224213920","PESCALBA CUATRO",56.38,"VL1824"
"1222","04E9",2021,2,3542,"ESP","224215230","NUEVO HERMANOS RABAL",11.19,NA
"1223","04E9",2021,2,3542,"ESP","224217120","TOPACIO",7.14,"VL1824"
"1224","04E9",2021,2,3542,"ESP","224219320","EL CABRERILLA",11.27,"VL1218"
"1225","04E9",2021,2,3542,"ESP","224219330","PEDRO Y AMALIA",15.47,"VL1218"
"1226","04E9",2021,2,3542,"ESP","224225750","HNOS FUENTES TRES",3.21,"VL1218"
"1227","04E9",2021,2,3542,"ESP","224225760","VIRGEN DEL CARMEN",14.54,"VL1218"
"1228","04E9",2021,2,3542,"ESP","224234720","NUEVO GEMELOS",1.87,NA
"1229","04E9",2021,2,3542,"ESP","224333460","EL CAENA",26.89,NA
"1230","04E9",2021,2,3542,"ESP","224396270","NUEVO SABOR DEL MAR",10.34,"VL1824"
"1231","04E9",2021,2,3542,"ESP","225983852","ALVALUC II",9.95,NA
"1232","04E9",2021,2,8556,"ESP","224020390","SOTO DURAN",9.17,NA
"1233","04E9",2021,2,8556,"ESP","224020840","PAREDES GARCIA",42.14,"VL1824"
"1234","04E9",2021,2,8556,"ESP","224020990","JONATHAN Y ALBA",0.26,"VL1218"
"1235","04E9",2021,2,8556,"ESP","224022730","ROSA MARIA JUAREZ",7.07,NA
"1236","04E9",2021,2,8556,"ESP","224026780","PESCALBA DOS",39.64,NA
"1237","04E9",2021,2,8556,"ESP","224040240","VICENT MATA",2.28,NA
"1238","04E9",2021,2,8556,"ESP","224046150","GINES Y ANA",62.65,NA
"1239","04E9",2021,2,8556,"ESP","224054950","PERETUJO",94.47,NA
"1240","04E9",2021,2,8556,"ESP","224057890","JUAN Y LUCIA",61.72,NA
"1241","04E9",2021,2,8556,"ESP","224071340","CRISTO DEL PANO",0.29,"VL1824"
"1242","04E9",2021,2,8556,"ESP","224071980","EL VILLA",2.79,"VL1824"
"1243","04E9",2021,2,8556,"ESP","224072680","PEPE LASAL UNO",3.73,"VL2440"
"1244","04E9",2021,2,8556,"ESP","224082990","ALTHAIA",0.26,"VL1824"
"1245","04E9",2021,2,8556,"ESP","224095170","PEREZ SEGURA",2.1,"VL1824"
"1246","04E9",2021,2,8556,"ESP","224100120","PESCALBA UNO",48.81,"VL1824"
"1247","04E9",2021,2,8556,"ESP","224100160","LOS PICONES",64.05,"VL1824"
"1248","04E9",2021,2,8556,"ESP","224116790","MI GRAN ILUSION",362.61,NA
"1249","04E9",2021,2,8556,"ESP","224131820","EL GUINAMON",53.8,"VL1824"
"1250","04E9",2021,2,8556,"ESP","224138320","ALONSO Y MARIA",19.11,"VL1824"
"1251","04E9",2021,2,8556,"ESP","224151990","LORENZO Y FINA",29.9,NA
"1252","04E9",2021,2,8556,"ESP","224155590","LOS ALONSOS",27.74,NA
"1253","04E9",2021,2,8556,"ESP","224156570","VICTORIA Y PEDRO",39.51,NA
"1254","04E9",2021,2,8556,"ESP","224172830","EL CHUMBO",9.67,NA
"1255","04E9",2021,2,8556,"ESP","224177240","NUEVO CAMARROJAS",6.24,NA
"1256","04E9",2021,2,8556,"ESP","224177460","PAREDES GARCIA DOS",17.43,"VL2440"
"1257","04E9",2021,2,8556,"ESP","224190270","ESTRELLA DE MIGUEL",3.11,NA
"1258","04E9",2021,2,8556,"ESP","224209630","NUEVO JUAN JESUS",4.3,NA
"1259","04E9",2021,2,8556,"ESP","224213920","PESCALBA CUATRO",56.38,"VL1824"
"1260","04E9",2021,2,8556,"ESP","224215230","NUEVO HERMANOS RABAL",11.19,NA
"1261","04E9",2021,2,8556,"ESP","224217120","TOPACIO",7.14,"VL1824"
"1262","04E9",2021,2,8556,"ESP","224219320","EL CABRERILLA",11.27,"VL1218"
"1263","04E9",2021,2,8556,"ESP","224219330","PEDRO Y AMALIA",15.47,"VL1218"
"1264","04E9",2021,2,8556,"ESP","224225750","HNOS FUENTES TRES",3.21,"VL1218"
"1265","04E9",2021,2,8556,"ESP","224225760","VIRGEN DEL CARMEN",14.54,"VL1218"
"1266","04E9",2021,2,8556,"ESP","224234720","NUEVO GEMELOS",1.87,NA
"1267","04E9",2021,2,8556,"ESP","224333460","EL CAENA",26.89,NA
"1268","04E9",2021,2,8556,"ESP","224396270","NUEVO SABOR DEL MAR",10.34,"VL1824"
"1269","04E9",2021,2,8556,"ESP","225983852","ALVALUC II",9.95,NA
"1270","04E9",2021,2,39744,"ESP","224020390","SOTO DURAN",9.17,NA
"1271","04E9",2021,2,39744,"ESP","224020840","PAREDES GARCIA",42.14,"VL1824"
"1272","04E9",2021,2,39744,"ESP","224020990","JONATHAN Y ALBA",0.26,"VL1218"
"1273","04E9",2021,2,39744,"ESP","224022730","ROSA MARIA JUAREZ",7.07,NA
"1274","04E9",2021,2,39744,"ESP","224026780","PESCALBA DOS",39.64,NA
"1275","04E9",2021,2,39744,"ESP","224040240","VICENT MATA",2.28,NA
"1276","04E9",2021,2,39744,"ESP","224046150","GINES Y ANA",62.65,NA
"1277","04E9",2021,2,39744,"ESP","224054950","PERETUJO",94.47,NA
"1278","04E9",2021,2,39744,"ESP","224057890","JUAN Y LUCIA",61.72,NA
"1279","04E9",2021,2,39744,"ESP","224071340","CRISTO DEL PANO",0.29,"VL1824"
"1280","04E9",2021,2,39744,"ESP","224071980","EL VILLA",2.79,"VL1824"
"1281","04E9",2021,2,39744,"ESP","224072680","PEPE LASAL UNO",3.73,"VL2440"
"1282","04E9",2021,2,39744,"ESP","224082990","ALTHAIA",0.26,"VL1824"
"1283","04E9",2021,2,39744,"ESP","224095170","PEREZ SEGURA",2.1,"VL1824"
"1284","04E9",2021,2,39744,"ESP","224100120","PESCALBA UNO",48.81,"VL1824"
"1285","04E9",2021,2,39744,"ESP","224100160","LOS PICONES",64.05,"VL1824"
"1286","04E9",2021,2,39744,"ESP","224116790","MI GRAN ILUSION",362.61,NA
"1287","04E9",2021,2,39744,"ESP","224131820","EL GUINAMON",53.8,"VL1824"
"1288","04E9",2021,2,39744,"ESP","224138320","ALONSO Y MARIA",19.11,"VL1824"
"1289","04E9",2021,2,39744,"ESP","224151990","LORENZO Y FINA",29.9,NA
"1290","04E9",2021,2,39744,"ESP","224155590","LOS ALONSOS",27.74,NA
"1291","04E9",2021,2,39744,"ESP","224156570","VICTORIA Y PEDRO",39.51,NA
"1292","04E9",2021,2,39744,"ESP","224172830","EL CHUMBO",9.67,NA
"1293","04E9",2021,2,39744,"ESP","224177240","NUEVO CAMARROJAS",6.24,NA
"1294","04E9",2021,2,39744,"ESP","224177460","PAREDES GARCIA DOS",17.43,"VL2440"
"1295","04E9",2021,2,39744,"ESP","224190270","ESTRELLA DE MIGUEL",3.11,NA
"1296","04E9",2021,2,39744,"ESP","224209630","NUEVO JUAN JESUS",4.3,NA
"1297","04E9",2021,2,39744,"ESP","224213920","PESCALBA CUATRO",56.38,"VL1824"
"1298","04E9",2021,2,39744,"ESP","224215230","NUEVO HERMANOS RABAL",11.19,NA
"1299","04E9",2021,2,39744,"ESP","224217120","TOPACIO",7.14,"VL1824"
"1300","04E9",2021,2,39744,"ESP","224219320","EL CABRERILLA",11.27,"VL1218"
"1301","04E9",2021,2,39744,"ESP","224219330","PEDRO Y AMALIA",15.47,"VL1218"
"1302","04E9",2021,2,39744,"ESP","224225750","HNOS FUENTES TRES",3.21,"VL1218"
"1303","04E9",2021,2,39744,"ESP","224225760","VIRGEN DEL CARMEN",14.54,"VL1218"
"1304","04E9",2021,2,39744,"ESP","224234720","NUEVO GEMELOS",1.87,NA
"1305","04E9",2021,2,39744,"ESP","224333460","EL CAENA",26.89,NA
"1306","04E9",2021,2,39744,"ESP","224396270","NUEVO SABOR DEL MAR",10.34,"VL1824"
"1307","04E9",2021,2,39744,"ESP","225983852","ALVALUC II",9.95,NA
"1308","04E9",2021,3,5336,"ESP","224020390","SOTO DURAN",9.17,NA
"1309","04E9",2021,3,5336,"ESP","224020840","PAREDES GARCIA",42.14,"VL1824"
"1310","04E9",2021,3,5336,"ESP","224020990","JONATHAN Y ALBA",0.26,"VL1218"
"1311","04E9",2021,3,5336,"ESP","224022730","ROSA MARIA JUAREZ",7.07,NA
"1312","04E9",2021,3,5336,"ESP","224026780","PESCALBA DOS",39.64,NA
"1313","04E9",2021,3,5336,"ESP","224040240","VICENT MATA",2.28,NA
"1314","04E9",2021,3,5336,"ESP","224046150","GINES Y ANA",62.65,NA
"1315","04E9",2021,3,5336,"ESP","224054950","PERETUJO",94.47,NA
"1316","04E9",2021,3,5336,"ESP","224057890","JUAN Y LUCIA",61.72,NA
"1317","04E9",2021,3,5336,"ESP","224071340","CRISTO DEL PANO",0.29,"VL1824"
"1318","04E9",2021,3,5336,"ESP","224071980","EL VILLA",2.79,"VL1824"
"1319","04E9",2021,3,5336,"ESP","224072680","PEPE LASAL UNO",3.73,"VL2440"
"1320","04E9",2021,3,5336,"ESP","224082990","ALTHAIA",0.26,"VL1824"
"1321","04E9",2021,3,5336,"ESP","224095170","PEREZ SEGURA",2.1,"VL1824"
"1322","04E9",2021,3,5336,"ESP","224100120","PESCALBA UNO",48.81,"VL1824"
"1323","04E9",2021,3,5336,"ESP","224100160","LOS PICONES",64.05,"VL1824"
"1324","04E9",2021,3,5336,"ESP","224116790","MI GRAN ILUSION",362.61,NA
"1325","04E9",2021,3,5336,"ESP","224131820","EL GUINAMON",53.8,"VL1824"
"1326","04E9",2021,3,5336,"ESP","224138320","ALONSO Y MARIA",19.11,"VL1824"
"1327","04E9",2021,3,5336,"ESP","224151990","LORENZO Y FINA",29.9,NA
"1328","04E9",2021,3,5336,"ESP","224155590","LOS ALONSOS",27.74,NA
"1329","04E9",2021,3,5336,"ESP","224156570","VICTORIA Y PEDRO",39.51,NA
"1330","04E9",2021,3,5336,"ESP","224172830","EL CHUMBO",9.67,NA
"1331","04E9",2021,3,5336,"ESP","224177240","NUEVO CAMARROJAS",6.24,NA
"1332","04E9",2021,3,5336,"ESP","224177460","PAREDES GARCIA DOS",17.43,"VL2440"
"1333","04E9",2021,3,5336,"ESP","224190270","ESTRELLA DE MIGUEL",3.11,NA
"1334","04E9",2021,3,5336,"ESP","224209630","NUEVO JUAN JESUS",4.3,NA
"1335","04E9",2021,3,5336,"ESP","224213920","PESCALBA CUATRO",56.38,"VL1824"
"1336","04E9",2021,3,5336,"ESP","224215230","NUEVO HERMANOS RABAL",11.19,NA
"1337","04E9",2021,3,5336,"ESP","224217120","TOPACIO",7.14,"VL1824"
"1338","04E9",2021,3,5336,"ESP","224219320","EL CABRERILLA",11.27,"VL1218"
"1339","04E9",2021,3,5336,"ESP","224219330","PEDRO Y AMALIA",15.47,"VL1218"
"1340","04E9",2021,3,5336,"ESP","224225750","HNOS FUENTES TRES",3.21,"VL1218"
"1341","04E9",2021,3,5336,"ESP","224225760","VIRGEN DEL CARMEN",14.54,"VL1218"
"1342","04E9",2021,3,5336,"ESP","224234720","NUEVO GEMELOS",1.87,NA
"1343","04E9",2021,3,5336,"ESP","224333460","EL CAENA",26.89,NA
"1344","04E9",2021,3,5336,"ESP","224396270","NUEVO SABOR DEL MAR",10.34,"VL1824"
"1345","04E9",2021,3,5336,"ESP","225983852","ALVALUC II",9.95,NA
"1346","04E9",2021,3,6624,"ESP","224020390","SOTO DURAN",9.17,NA
"1347","04E9",2021,3,6624,"ESP","224020840","PAREDES GARCIA",42.14,"VL1824"
"1348","04E9",2021,3,6624,"ESP","224020990","JONATHAN Y ALBA",0.26,"VL1218"
"1349","04E9",2021,3,6624,"ESP","224022730","ROSA MARIA JUAREZ",7.07,NA
"1350","04E9",2021,3,6624,"ESP","224026780","PESCALBA DOS",39.64,NA
"1351","04E9",2021,3,6624,"ESP","224040240","VICENT MATA",2.28,NA
"1352","04E9",2021,3,6624,"ESP","224046150","GINES Y ANA",62.65,NA
"1353","04E9",2021,3,6624,"ESP","224054950","PERETUJO",94.47,NA
"1354","04E9",2021,3,6624,"ESP","224057890","JUAN Y LUCIA",61.72,NA
"1355","04E9",2021,3,6624,"ESP","224071340","CRISTO DEL PANO",0.29,"VL1824"
"1356","04E9",2021,3,6624,"ESP","224071980","EL VILLA",2.79,"VL1824"
"1357","04E9",2021,3,6624,"ESP","224072680","PEPE LASAL UNO",3.73,"VL2440"
"1358","04E9",2021,3,6624,"ESP","224082990","ALTHAIA",0.26,"VL1824"
"1359","04E9",2021,3,6624,"ESP","224095170","PEREZ SEGURA",2.1,"VL1824"
"1360","04E9",2021,3,6624,"ESP","224100120","PESCALBA UNO",48.81,"VL1824"
"1361","04E9",2021,3,6624,"ESP","224100160","LOS PICONES",64.05,"VL1824"
"1362","04E9",2021,3,6624,"ESP","224116790","MI GRAN ILUSION",362.61,NA
"1363","04E9",2021,3,6624,"ESP","224131820","EL GUINAMON",53.8,"VL1824"
"1364","04E9",2021,3,6624,"ESP","224138320","ALONSO Y MARIA",19.11,"VL1824"
"1365","04E9",2021,3,6624,"ESP","224151990","LORENZO Y FINA",29.9,NA
"1366","04E9",2021,3,6624,"ESP","224155590","LOS ALONSOS",27.74,NA
"1367","04E9",2021,3,6624,"ESP","224156570","VICTORIA Y PEDRO",39.51,NA
"1368","04E9",2021,3,6624,"ESP","224172830","EL CHUMBO",9.67,NA
"1369","04E9",2021,3,6624,"ESP","224177240","NUEVO CAMARROJAS",6.24,NA
"1370","04E9",2021,3,6624,"ESP","224177460","PAREDES GARCIA DOS",17.43,"VL2440"
"1371","04E9",2021,3,6624,"ESP","224190270","ESTRELLA DE MIGUEL",3.11,NA
"1372","04E9",2021,3,6624,"ESP","224209630","NUEVO JUAN JESUS",4.3,NA
"1373","04E9",2021,3,6624,"ESP","224213920","PESCALBA CUATRO",56.38,"VL1824"
"1374","04E9",2021,3,6624,"ESP","224215230","NUEVO HERMANOS RABAL",11.19,NA
"1375","04E9",2021,3,6624,"ESP","224217120","TOPACIO",7.14,"VL1824"
"1376","04E9",2021,3,6624,"ESP","224219320","EL CABRERILLA",11.27,"VL1218"
"1377","04E9",2021,3,6624,"ESP","224219330","PEDRO Y AMALIA",15.47,"VL1218"
"1378","04E9",2021,3,6624,"ESP","224225750","HNOS FUENTES TRES",3.21,"VL1218"
"1379","04E9",2021,3,6624,"ESP","224225760","VIRGEN DEL CARMEN",14.54,"VL1218"
"1380","04E9",2021,3,6624,"ESP","224234720","NUEVO GEMELOS",1.87,NA
"1381","04E9",2021,3,6624,"ESP","224333460","EL CAENA",26.89,NA
"1382","04E9",2021,3,6624,"ESP","224396270","NUEVO SABOR DEL MAR",10.34,"VL1824"
"1383","04E9",2021,3,6624,"ESP","225983852","ALVALUC II",9.95,NA
"1384","04E9",2021,3,7176,"ESP","224020390","SOTO DURAN",9.17,NA
"1385","04E9",2021,3,7176,"ESP","224020840","PAREDES GARCIA",42.14,"VL1824"
"1386","04E9",2021,3,7176,"ESP","224020990","JONATHAN Y ALBA",0.26,"VL1218"
"1387","04E9",2021,3,7176,"ESP","224022730","ROSA MARIA JUAREZ",7.07,NA
"1388","04E9",2021,3,7176,"ESP","224026780","PESCALBA DOS",39.64,NA
"1389","04E9",2021,3,7176,"ESP","224040240","VICENT MATA",2.28,NA
"1390","04E9",2021,3,7176,"ESP","224046150","GINES Y ANA",62.65,NA
"1391","04E9",2021,3,7176,"ESP","224054950","PERETUJO",94.47,NA
"1392","04E9",2021,3,7176,"ESP","224057890","JUAN Y LUCIA",61.72,NA
"1393","04E9",2021,3,7176,"ESP","224071340","CRISTO DEL PANO",0.29,"VL1824"
"1394","04E9",2021,3,7176,"ESP","224071980","EL VILLA",2.79,"VL1824"
"1395","04E9",2021,3,7176,"ESP","224072680","PEPE LASAL UNO",3.73,"VL2440"
"1396","04E9",2021,3,7176,"ESP","224082990","ALTHAIA",0.26,"VL1824"
"1397","04E9",2021,3,7176,"ESP","224095170","PEREZ SEGURA",2.1,"VL1824"
"1398","04E9",2021,3,7176,"ESP","224100120","PESCALBA UNO",48.81,"VL1824"
"1399","04E9",2021,3,7176,"ESP","224100160","LOS PICONES",64.05,"VL1824"
"1400","04E9",2021,3,7176,"ESP","224116790","MI GRAN ILUSION",362.61,NA
"1401","04E9",2021,3,7176,"ESP","224131820","EL GUINAMON",53.8,"VL1824"
"1402","04E9",2021,3,7176,"ESP","224138320","ALONSO Y MARIA",19.11,"VL1824"
"1403","04E9",2021,3,7176,"ESP","224151990","LORENZO Y FINA",29.9,NA
"1404","04E9",2021,3,7176,"ESP","224155590","LOS ALONSOS",27.74,NA
"1405","04E9",2021,3,7176,"ESP","224156570","VICTORIA Y PEDRO",39.51,NA
